title,imdb,year,decade code,binary,code,clean_test,average_sentiment,budget,domgross
Drop Dead Gorgeous,tt0157503,1999,3.0,PASS,1999PASS,ok,0.8463839999999998,10000000,10571408.0
Election,tt0126886,1999,3.0,PASS,1999PASS,ok,0.7351125000000001,8500000,14943582.0
Eyes Wide Shut,tt0120663,1999,3.0,PASS,1999PASS,ok,0.710372,65000000,55691208.0
Fight Club,tt0137523,1999,3.0,FAIL,1999FAIL,notalk,0.7102759999999999,65000000,37030102.0
Flawless,tt0155711,1999,3.0,FAIL,1999FAIL,notalk,0.7216720000000001,27000000,4485485.0
For Love of the Game,tt0126916,1999,3.0,FAIL,1999FAIL,men,0.9488,50000000,35188640.0
Galaxy Quest,tt0177789,1999,3.0,FAIL,1999FAIL,notalk,0.9728040000000001,45000000,71423726.0
"Girl, Interrupted",tt0172493,1999,3.0,PASS,1999PASS,ok,0.5225519999999999,24000000,28871190.0
Go!,tt0139239,1999,3.0,PASS,1999PASS,ok,0.5896000000000002,6500000,16875273.0
Jawbreaker,tt0155776,1999,3.0,PASS,1999PASS,ok,0.592596,3000000,3076820.0
Magnolia,tt0175880,1999,3.0,FAIL,1999FAIL,notalk,0.717812,37000000,22450975.0
Muppets From Space,tt0158811,1999,3.0,PASS,1999PASS,ok,0.6725458333333333,24000000,16304786.0
Mystery Men,tt0132347,1999,3.0,FAIL,1999FAIL,nowomen,0.744016,68000000,29762011.0
Notting Hill,tt0125439,1999,3.0,PASS,1999PASS,ok,0.8953360000000004,42000000,116089678.0
Office Space,tt0151804,1999,3.0,FAIL,1999FAIL,notalk,0.543496,10000000,10827813.0
Payback,tt0120784,1999,3.0,FAIL,1999FAIL,notalk,0.4745160000000002,50000000,81526121.0
Pocket Monsters: Mewtwo Strikes Back!,tt0190641,1999,3.0,FAIL,1999FAIL,notalk,0.4498916666666665,30000000,85744662.0
Ravenous,tt0129332,1999,3.0,FAIL,1999FAIL,notalk,0.29899600000000004,12000000,2062406.0
Sleepy Hollow,tt0162661,1999,3.0,PASS,1999PASS,ok,0.6967280000000001,70000000,101068340.0
South Park: Bigger Longer &amp; Uncut,tt0158983,1999,3.0,FAIL,1999FAIL,dubious,0.3755875,21000000,52037603.0
Star Wars: Episode I - The Phantom Menace,tt0120915,1999,3.0,PASS,1999PASS,ok,0.4686208333333333,115000000,474544677.0
Stuart Little,tt0164912,1999,3.0,FAIL,1999FAIL,notalk,0.5955608695652174,105000000,140015224.0
Tarzan,tt0120855,1999,3.0,FAIL,1999FAIL,men,0.82495,145000000,171091819.0
The 13th Warrior,tt0120657,1999,3.0,FAIL,1999FAIL,dubious,0.7409319999999999,125000000,32698899.0
The Blair Witch Project,tt0185937,1999,3.0,PASS,1999PASS,ok,-0.5513159999999999,600000,140539099.0
The Boondock Saints,tt0144117,1999,3.0,FAIL,1999FAIL,nowomen,0.3675875,7000000,30471.0
The Green Mile,tt0120689,1999,3.0,FAIL,1999FAIL,notalk,0.628112,60000000,136801374.0
The Haunting,tt0171363,1999,3.0,PASS,1999PASS,ok,-0.15340399999999998,80000000,91188905.0
The Iron Giant,tt0129167,1999,3.0,FAIL,1999FAIL,nowomen,0.8009039999999998,50000000,23159305.0
The Matrix,tt0133093,1999,3.0,PASS,1999PASS,ok,0.844232,65000000,171479930.0
The Mummy,tt0120616,1999,3.0,FAIL,1999FAIL,notalk,0.9106291666666668,80000000,155385488.0
The Sixth Sense,tt0167404,1999,3.0,FAIL,1999FAIL,dubious,0.613116,40000000,293506292.0
The Talented Mr. Ripley,tt0134119,1999,3.0,FAIL,1999FAIL,dubious,0.8993920000000003,40000000,81292135.0
Three to Tango,tt0144640,1999,3.0,FAIL,1999FAIL,notalk,0.897344,20000000,10570375.0
Topsy-Turvy,tt0151568,1999,3.0,PASS,1999PASS,ok,0.9157959999999996,20000000,6201757.0
Toy Story 2,tt0120363,1999,3.0,FAIL,1999FAIL,notalk,0.8884479999999999,90000000,245852179.0
Virus,tt0120458,1999,3.0,FAIL,1999FAIL,dubious,0.5860640000000001,75000000,14010690.0
Wild Wild West,tt0120891,1999,3.0,FAIL,1999FAIL,men,0.4607,175000000,113805681.0
Wing Commander,tt0131646,1999,3.0,FAIL,1999FAIL,men,0.079128,30000000,11578022.0
54,tt0120577,1998,3.0,FAIL,1998FAIL,notalk,0.627916,13000000,16757163.0
A Bug&#39;s Life,tt0120623,1998,3.0,PASS,1998PASS,ok,0.67872,45000000,162798565.0
American History X,tt0120586,1998,3.0,FAIL,1998FAIL,men,-0.02776,10000000,6719864.0
Armageddon,tt0120591,1998,3.0,FAIL,1998FAIL,notalk,0.6499520000000001,140000000,201578182.0
Beloved,tt0120603,1998,3.0,PASS,1998PASS,ok,-0.032427999999999985,53000000,22852487.0
Blade,tt0120611,1998,3.0,FAIL,1998FAIL,notalk,0.706264,45000000,70141876.0
Bride of Chucky,tt0144120,1998,3.0,FAIL,1998FAIL,notalk,0.443888,25000000,32404188.0
Buffalo &#39;66,tt0118789,1998,3.0,FAIL,1998FAIL,notalk,0.7307041666666668,1500000,2380606.0
Dark City,tt0118929,1998,3.0,FAIL,1998FAIL,notalk,0.6759639999999999,27000000,14435076.0
Deep Impact,tt0120647,1998,3.0,PASS,1998PASS,ok,0.6177079999999999,80000000,140464664.0
Disturbing Behavior,tt0134619,1998,3.0,FAIL,1998FAIL,notalk,0.101348,15000000,17507368.0
Elizabeth,tt0127536,1998,3.0,PASS,1998PASS,ok,0.735284,25000000,30082699.0
Enemy of the State,tt0120660,1998,3.0,FAIL,1998FAIL,notalk,0.50164,85000000,111549836.0
Ever After,tt0120631,1998,3.0,PASS,1998PASS,ok,0.8198799999999998,26000000,65705772.0
Fear and Loathing in Las Vegas,tt0120669,1998,3.0,FAIL,1998FAIL,notalk,0.3029880000000001,18500000,10680275.0
Festen (The Celebration),tt0154420,1998,3.0,FAIL,1998FAIL,dubious,0.39651304347826094,1300000,1647780.0
Get Real,tt0162973,1998,3.0,FAIL,1998FAIL,men,0.7914160000000001,2000000,1152411.0
Godzilla,tt0120685,1998,3.0,FAIL,1998FAIL,dubious,0.29128399999999993,125000000,136314294.0
Halloween H20: 20 Years Later,tt0120694,1998,3.0,PASS,1998PASS,ok,0.19726000000000007,17000000,55041738.0
Happiness,tt0147612,1998,3.0,PASS,1998PASS,ok,0.6256559999999999,3000000,2746453.0
Hope Floats,tt0119313,1998,3.0,PASS,1998PASS,ok,0.7121639999999999,30000000,60110313.0
Little Voice,tt0147004,1998,3.0,PASS,1998PASS,ok,0.8271759999999998,6000000,4595000.0
"Lock, Stock and Two Smoking Barrels",tt0120735,1998,3.0,FAIL,1998FAIL,notalk,0.315016,1350000,3897569.0
Lost in Space,tt0120738,1998,3.0,PASS,1998PASS,ok,0.32878333333333337,80000000,69117629.0
Mercury Rising,tt0120749,1998,3.0,FAIL,1998FAIL,notalk,0.484896,60000000,32983332.0
Mulan,tt0120762,1998,3.0,FAIL,1998FAIL,dubious,0.8356720000000003,90000000,120620254.0
Out of Sight,tt0120780,1998,3.0,FAIL,1998FAIL,men,0.700548,48000000,37562568.0
Pi,tt0138704,1998,3.0,FAIL,1998FAIL,men,0.3272320000000001,68000,3221152.0
Practical Magic,tt0120791,1998,3.0,PASS,1998PASS,ok,0.469425,60000000,46850558.0
Primary Colors,tt0119942,1998,3.0,PASS,1998PASS,ok,0.7217399999999999,65000000,39017984.0
Quest for Camelot,tt0120800,1998,3.0,PASS,1998PASS,ok,0.6420239999999999,40000000,22772500.0
Rounders,tt0128442,1998,3.0,FAIL,1998FAIL,notalk,0.8993039999999999,12000000,22921898.0
Run Lola Run,tt0130827,1998,3.0,FAIL,1998FAIL,notalk,0.636552,1750000,7267324.0
Rush Hour,tt0120812,1998,3.0,PASS,1998PASS,ok,0.5921000000000001,35000000,141186864.0
Rushmore,tt0128445,1998,3.0,FAIL,1998FAIL,notalk,0.931632,10000000,17105219.0
Safe Men,tt0120813,1998,3.0,FAIL,1998FAIL,nowomen,0.7629916666666666,1000000,21210.0
Saving Private Ryan,tt0120815,1998,3.0,FAIL,1998FAIL,nowomen,-0.19217599999999996,65000000,216335085.0
Shakespeare in Love,tt0138097,1998,3.0,PASS,1998PASS,ok,0.8764879999999999,26000000,100317794.0
Six Days Seven Nights,tt0120828,1998,3.0,FAIL,1998FAIL,notalk,0.6556839999999999,80000000,74339294.0
Sliding Doors,tt0120148,1998,3.0,PASS,1998PASS,ok,0.848792,6000000,11911200.0
Slums of Beverly Hills,tt0120831,1998,3.0,PASS,1998PASS,ok,0.8483600000000001,5000000,5502773.0
Small Soldiers,tt0122718,1998,3.0,FAIL,1998FAIL,notalk,0.7450719999999998,40000000,55143823.0
Smoke Signals,tt0120321,1998,3.0,PASS,1998PASS,ok,0.7159840000000002,2000000,6719300.0
Sphere,tt0120184,1998,3.0,FAIL,1998FAIL,notalk,0.5636319999999999,73000000,37068294.0
Star Trek: Insurrection,tt0120844,1998,3.0,PASS,1998PASS,ok,0.7452280000000003,70000000,70187658.0
Stepmom,tt0120686,1998,3.0,PASS,1998PASS,ok,0.558524,50000000,91137662.0
The Avengers,tt0118661,1998,3.0,PASS,1998PASS,ok,0.22428,60000000,23385416.0
The Big Lebowski,tt0118715,1998,3.0,FAIL,1998FAIL,notalk,0.820368,15000000,17498804.0
The Faculty,tt0133751,1998,3.0,FAIL,1998FAIL,dubious,0.7068959999999999,15000000,40283321.0
The Man in the Iron Mask,tt0120744,1998,3.0,FAIL,1998FAIL,notalk,0.7392399999999999,35000000,56968169.0
The Mask of Zorro,tt0120746,1998,3.0,FAIL,1998FAIL,notalk,0.8690639999999997,65000000,93828745.0
The Negotiator,tt0120768,1998,3.0,FAIL,1998FAIL,notalk,0.5947166666666667,50000000,44705766.0
The Prince of Egypt,tt0120794,1998,3.0,FAIL,1998FAIL,notalk,0.6416399999999999,60000000,101413188.0
The Proposition,tt0120108,1998,3.0,FAIL,1998FAIL,men,0.30762399999999995,20000000,1903434.0
The Thin Red Line,tt0120863,1998,3.0,FAIL,1998FAIL,notalk,0.038252000000000015,52000000,36400491.0
The Truman Show,tt0120382,1998,3.0,FAIL,1998FAIL,notalk,0.7308520000000001,60000000,125618201.0
There&#39;s Something About Mary,tt0129387,1998,3.0,PASS,1998PASS,ok,0.8384280000000001,22000000,176484651.0
Urban Legend,tt0146336,1998,3.0,PASS,1998PASS,ok,-0.061168000000000014,14000000,38116707.0
Vampires (John Carpenter&#39;s),tt0120877,1998,3.0,FAIL,1998FAIL,nowomen,0.45322799999999996,20000000,20268825.0
Velvet Goldmine,tt0120879,1998,3.0,FAIL,1998FAIL,men,0.802272,9000000,1053788.0
Wild Things,tt0120890,1998,3.0,FAIL,1998FAIL,men,0.5982919999999998,20000000,29795299.0
You&#39;ve Got Mail,tt0128853,1998,3.0,PASS,1998PASS,ok,0.8653600000000001,65000000,115821495.0
A Simple Wish,tt0120133,1997,3.0,PASS,1997PASS,ok,0.81226,28000000,8165213.0
Air Bud,tt0118570,1997,3.0,FAIL,1997FAIL,notalk,0.5249791666666668,3000000,24646936.0
Air Force One,tt0118571,1997,3.0,FAIL,1997FAIL,notalk,0.10663599999999997,85000000,172956409.0
Alien: Resurrection,tt0118583,1997,3.0,PASS,1997PASS,ok,0.2326041666666667,60000000,47795018.0
Anastasia,tt0118617,1997,3.0,PASS,1997PASS,ok,0.8862599999999999,53000000,58403409.0
As Good as It Gets,tt0119822,1997,3.0,PASS,1997PASS,ok,0.7411120000000001,50000000,148478011.0
Austin Powers: International Man of Mystery,tt0118655,1997,3.0,FAIL,1997FAIL,men,0.7111416666666667,18000000,53883989.0
Batman &amp; Robin,tt0118688,1997,3.0,FAIL,1997FAIL,men,-0.06636799999999995,125000000,107325195.0
Boogie Nights,tt0118749,1997,3.0,FAIL,1997FAIL,dubious,0.7939039999999998,15000000,26410771.0
Cats Don&#39;t Dance,tt0118829,1997,3.0,PASS,1997PASS,ok,0.8474440000000001,32000000,3588602.0
Chasing Amy,tt0118842,1997,3.0,PASS,1997PASS,ok,0.8338880000000001,250000,12006514.0
Cinderella,tt0128996,1997,3.0,PASS,1997PASS,ok,0.7663639999999999,2900000,85000000.0
Clockwatchers,tt0118866,1997,3.0,PASS,1997PASS,ok,0.4369083333333332,2000000,537948.0
Con Air,tt0118880,1997,3.0,FAIL,1997FAIL,notalk,0.5632199999999999,80000000,101117573.0
Conspiracy Theory,tt0118883,1997,3.0,FAIL,1997FAIL,men,0.609324,80000000,76118990.0
Contact,tt0118884,1997,3.0,PASS,1997PASS,ok,0.8265279999999998,90000000,100920329.0
Eve&#39;s Bayou,tt0119080,1997,3.0,PASS,1997PASS,ok,0.6400319999999999,5000000,14843425.0
Event Horizon,tt0119081,1997,3.0,PASS,1997PASS,ok,-0.019128000000000023,60000000,26673242.0
Fever Pitch,tt0119114,1997,3.0,PASS,1997PASS,ok,0.8305319999999999,40000000,42071069.0
Flubber,tt0119137,1997,3.0,FAIL,1997FAIL,men,0.596,80000000,92993801.0
G.I. Jane,tt0119173,1997,3.0,PASS,1997PASS,ok,0.25242800000000004,50000000,48169156.0
Gattaca,tt0119177,1997,3.0,FAIL,1997FAIL,notalk,0.9464319999999999,36000000,12532777.0
George of the Jungle,tt0119190,1997,3.0,PASS,1997PASS,ok,0.6359880000000001,55000000,105263257.0
Good Will Hunting,tt0119217,1997,3.0,FAIL,1997FAIL,nowomen,0.7779043478260871,10000000,138433435.0
Grosse Pointe Blank,tt0119229,1997,3.0,PASS,1997PASS,ok,0.7695000000000001,15000000,28084357.0
Hercules,tt0119282,1997,3.0,PASS,1997PASS,ok,0.8767719999999999,70000000,99112101.0
I Know What You Did Last Summer,tt0119345,1997,3.0,PASS,1997PASS,ok,0.16423199999999993,17000000,72250091.0
In the Company of Men,tt0119361,1997,3.0,FAIL,1997FAIL,notalk,0.182016,25000,2883661.0
Jackie Brown,tt0119396,1997,3.0,PASS,1997PASS,ok,0.8997200000000001,12000000,39673162.0
Kiss the Girls,tt0119468,1997,3.0,FAIL,1997FAIL,men,0.590004,27000000,60527873.0
L.A. Confidential,tt0119488,1997,3.0,FAIL,1997FAIL,notalk,0.7423800000000002,35000000,64604977.0
Liar Liar,tt0119528,1997,3.0,FAIL,1997FAIL,notalk,0.8059720000000001,45000000,181410615.0
Men in Black,tt0119654,1997,3.0,FAIL,1997FAIL,notalk,0.957564,90000000,250690539.0
Mononoke-hime,tt0119698,1997,3.0,PASS,1997PASS,ok,0.6446880000000001,20000000,2374107.0
Mortal Kombat: Annihilation,tt0119707,1997,3.0,PASS,1997PASS,ok,0.09574000000000002,30000000,35927406.0
Must love Dogs,tt0417001,1997,3.0,FAIL,1997FAIL,men,0.8813840000000001,35000000,43894863.0
My Best Friend&#39;s Wedding,tt0119738,1997,3.0,FAIL,1997FAIL,men,0.6384599999999998,46000000,126813153.0
Orgazmo,tt0124819,1997,3.0,FAIL,1997FAIL,notalk,0.5285499999999999,1000000,582024.0
Scream 2,tt0120082,1997,3.0,PASS,1997PASS,ok,-0.01841600000000002,24000000,101363301.0
Selena,tt0120094,1997,3.0,PASS,1997PASS,ok,0.7385400000000001,20000000,35450113.0
Smilla&#39;s Sense of Snow,tt0120152,1997,3.0,PASS,1997PASS,ok,0.25246,35000000,2221994.0
Spawn,tt0120177,1997,3.0,PASS,1997PASS,ok,0.137972,40000000,54979992.0
Starship Troopers,tt0120201,1997,3.0,PASS,1997PASS,ok,0.369892,100000000,54768952.0
The Devil&#39;s Advocate,tt0118971,1997,3.0,PASS,1997PASS,ok,0.5346833333333333,57000000,61007424.0
The Fifth Element,tt0119116,1997,3.0,FAIL,1997FAIL,notalk,0.9314,95000000,63570862.0
The Game,tt0119174,1997,3.0,FAIL,1997FAIL,notalk,0.520332,50000000,48265581.0
The Lost World: Jurassic Park,tt0119567,1997,3.0,FAIL,1997FAIL,dubious,0.4495440000000001,75000000,229086679.0
The Peacemaker,tt0119874,1997,3.0,FAIL,1997FAIL,dubious,0.368392,50000000,41263140.0
The Postman,tt0119925,1997,3.0,FAIL,1997FAIL,notalk,0.4461280000000001,80000000,17650704.0
Titanic,tt0120338,1997,3.0,PASS,1997PASS,ok,0.8486391304347826,200000000,658672302.0
Volcano,tt0120461,1997,3.0,PASS,1997PASS,ok,0.298248,90000000,47546796.0
August,tt0115591,1996,3.0,FAIL,1996FAIL,dubious,0.7016777777777778,3400000,12636.0
Bound,tt0115736,1996,3.0,PASS,1996PASS,ok,0.7280399999999999,4500000,3802260.0
Broken Arrow,tt0115759,1996,3.0,FAIL,1996FAIL,nowomen,0.5036760000000001,65000000,70645997.0
Chain Reaction,tt0115857,1996,3.0,FAIL,1996FAIL,notalk,0.6308,55000000,21226204.0
DragonHeart,tt0116136,1996,3.0,FAIL,1996FAIL,men,0.7986840000000001,57000000,51364680.0
Emma,tt0116191,1996,3.0,PASS,1996PASS,ok,0.8795200000000001,5900000,22231658.0
Escape from L.A.,tt0116225,1996,3.0,FAIL,1996FAIL,notalk,0.362636,50000000,25426861.0
Eye for an Eye,tt0116260,1996,3.0,PASS,1996PASS,ok,-0.3111160000000001,20000000,26792700.0
Fargo,tt0116282,1996,3.0,PASS,1996PASS,ok,0.5858399999999999,7000000,24567751.0
Freeway,tt0116361,1996,3.0,PASS,1996PASS,ok,0.25664800000000004,3000000,295493.0
From Dusk Till Dawn,tt0116367,1996,3.0,FAIL,1996FAIL,notalk,0.43695600000000007,20000000,25728961.0
Hamlet,tt0116477,1996,3.0,FAIL,1996FAIL,notalk,0.8281708333333332,2000000,1577287.0
Harriet the Spy,tt0116493,1996,3.0,PASS,1996PASS,ok,0.6334400000000002,13000000,26570048.0
Independence Day,tt0116629,1996,3.0,PASS,1996PASS,ok,0.47256800000000004,75000000,306169255.0
Jingle All the Way,tt0116705,1996,3.0,FAIL,1996FAIL,notalk,0.5686439999999999,60000000,60592389.0
Kingpin,tt0116778,1996,3.0,FAIL,1996FAIL,notalk,0.7469600000000001,25000000,25023424.0
Love and Other Catastrophes,tt0116931,1996,3.0,PASS,1996PASS,ok,0.8292772727272727,250000,212285.0
Mars Attacks!,tt0116996,1996,3.0,PASS,1996PASS,ok,0.3294080000000001,80000000,37771017.0
Mission: Impossible,tt0117060,1996,3.0,FAIL,1996FAIL,notalk,0.7641359999999999,80000000,180981886.0
Romeo + Juliet,tt0117509,1996,3.0,FAIL,1996FAIL,dubious,0.760744,14500000,46338728.0
Scream,tt0117571,1996,3.0,PASS,1996PASS,ok,0.02602,15000000,103046663.0
Secrets &amp; Lies,tt0117589,1996,3.0,PASS,1996PASS,ok,0.4904640000000001,4500000,13417292.0
Set It Off,tt0117603,1996,3.0,PASS,1996PASS,ok,0.24606000000000006,9000000,36049108.0
Space Jam,tt0117705,1996,3.0,FAIL,1996FAIL,notalk,0.7476279999999998,80000000,90463534.0
Spy Hard,tt0117723,1996,3.0,FAIL,1996FAIL,notalk,0.373596,18000000,26936265.0
Star Trek: First Contact,tt0117731,1996,3.0,PASS,1996PASS,ok,0.8407719999999999,46000000,92027888.0
Striptease,tt0117765,1996,3.0,FAIL,1996FAIL,dubious,0.654324,50000000,33109743.0
That Thing You Do!,tt0117887,1996,3.0,PASS,1996PASS,ok,0.9359439999999998,2500000,25857416.0
The Cable Guy,tt0115798,1996,3.0,FAIL,1996FAIL,notalk,0.560172,47000000,60240295.0
The Craft,tt0115963,1996,3.0,PASS,1996PASS,ok,0.6745666666666668,15000000,24769466.0
The English Patient,tt0116209,1996,3.0,PASS,1996PASS,ok,0.6486719999999999,35000000,78716374.0
The Fan,tt0116277,1996,3.0,FAIL,1996FAIL,notalk,0.406912,55000000,18582965.0
The First Wives Club,tt0116313,1996,3.0,PASS,1996PASS,ok,0.5564680000000001,30000000,105489203.0
The Glimmer Man,tt0116421,1996,3.0,FAIL,1996FAIL,notalk,0.18748,45000000,20404841.0
The Hunchback of Notre Dame,tt0116583,1996,3.0,FAIL,1996FAIL,notalk,0.8677919999999999,100000000,100138851.0
The Long Kiss Goodnight,tt0116908,1996,3.0,FAIL,1996FAIL,notalk,0.5360200000000002,65000000,33447612.0
The Mirror Has Two Faces,tt0117057,1996,3.0,PASS,1996PASS,ok,0.8231800000000002,42000000,41267469.0
The Rock,tt0117500,1996,3.0,FAIL,1996FAIL,notalk,0.6628280000000001,75000000,134069511.0
Trainspotting,tt0117951,1996,3.0,FAIL,1996FAIL,men,0.5038520000000001,3100000,16501785.0
Twister,tt0117998,1996,3.0,PASS,1996PASS,ok,0.53456,88000000,241888385.0
Walking and Talking,tt0118113,1996,3.0,PASS,1996PASS,ok,0.9155999999999996,1000000,1287480.0
When the Cat&#39;s Away,tt0115856,1996,3.0,PASS,1996PASS,ok,0.680668,300000,1652472.0
Apollo 13,tt0112384,1995,3.0,PASS,1995PASS,ok,0.761572,65000000,172070496.0
Assassins,tt0112401,1995,3.0,FAIL,1995FAIL,notalk,0.6543399999999998,50000000,30306268.0
Batman Forever,tt0112462,1995,3.0,FAIL,1995FAIL,notalk,0.2517083333333333,100000000,184031112.0
Before Sunrise,tt0112471,1995,3.0,FAIL,1995FAIL,nowomen,0.8652880000000001,2500000,5274005.0
Braveheart,tt0112573,1995,3.0,FAIL,1995FAIL,men,0.688092,72000000,75545647.0
Casino,tt0112641,1995,3.0,FAIL,1995FAIL,men,0.567592,52000000,42438300.0
Casper,tt0112642,1995,3.0,PASS,1995PASS,ok,0.719072,55000000,100328194.0
Clueless,tt0112697,1995,3.0,PASS,1995PASS,ok,0.7804840000000001,13700000,56598476.0
Congo,tt0112715,1995,3.0,FAIL,1995FAIL,nowomen,0.42584399999999994,50000000,81022333.0
Copycat,tt0112722,1995,3.0,FAIL,1995FAIL,dubious,-0.31287600000000004,20000000,32051917.0
Die Hard: With a Vengeance,tt0112864,1995,3.0,FAIL,1995FAIL,notalk,0.4564960000000001,90000000,100012499.0
Four rooms,tt0113101,1995,3.0,FAIL,1995FAIL,notalk,0.5459041666666666,4000000,4301000.0
Home for the holidays,tt0113321,1995,3.0,PASS,1995PASS,ok,0.636524,20000000,17468887.0
Jumanji,tt0113497,1995,3.0,PASS,1995PASS,ok,0.8422319999999999,65000000,100458310.0
Mallrats,tt0113749,1995,3.0,FAIL,1995FAIL,notalk,0.8742159999999999,6100000,2108367.0
Mortal Kombat,tt0113855,1995,3.0,FAIL,1995FAIL,notalk,0.17959999999999993,20000000,70433227.0
Outbreak,tt0114069,1995,3.0,PASS,1995PASS,ok,0.574275,50000000,67823573.0
Pocahontas,tt0114148,1995,3.0,PASS,1995PASS,ok,0.8414359999999997,55000000,141579773.0
Pride and Prejudice,tt0112130,1995,3.0,PASS,1995PASS,ok,0.911668,28000000,38372662.0
Sabrina,tt0114319,1995,3.0,PASS,1995PASS,ok,0.8006120000000001,58000000,53458319.0
Safe,tt0114323,1995,3.0,PASS,1995PASS,ok,0.308944,33000000,17142080.0
Se7en,tt0114369,1995,3.0,FAIL,1995FAIL,notalk,0.08987200000000001,30000000,100125643.0
Sense and Sensibility,tt0114388,1995,3.0,PASS,1995PASS,ok,0.9821679999999998,16500000,42993774.0
Showgirls,tt0114436,1995,3.0,PASS,1995PASS,ok,0.26442000000000004,40000000,20350754.0
Species,tt0114508,1995,3.0,FAIL,1995FAIL,dubious,0.7388159999999999,35000000,60054449.0
Tank Girl,tt0114614,1995,3.0,PASS,1995PASS,ok,0.30476,25000000,4064333.0
The American President,tt0112346,1995,3.0,PASS,1995PASS,ok,0.9598439999999998,62000000,60022813.0
The Bridges of Madison County,tt0112579,1995,3.0,PASS,1995PASS,ok,0.8459399999999998,22000000,71516617.0
The Incredibly True Adventures of Two Girls in Love,tt0113416,1995,3.0,PASS,1995PASS,ok,0.930952,250000,2210408.0
The Net,tt0113957,1995,3.0,PASS,1995PASS,ok,0.14034399999999994,22000000,50621733.0
The Quick and the Dead,tt0114214,1995,3.0,FAIL,1995FAIL,notalk,0.5149480000000001,32000000,18552460.0
The Usual Suspects,tt0114814,1995,3.0,FAIL,1995FAIL,notalk,0.5722240000000001,6000000,23341568.0
Toy Story,tt0114709,1995,3.0,FAIL,1995FAIL,notalk,0.8559708333333335,30000000,191780865.0
Twelve Monkeys,tt0114746,1995,3.0,FAIL,1995FAIL,notalk,0.6795080000000003,29000000,57141459.0
Waterworld,tt0114898,1995,3.0,FAIL,1995FAIL,nowomen,0.229392,175000000,88246220.0
Welcome to the Dollhouse,tt0114906,1995,3.0,PASS,1995PASS,ok,0.04874583333333332,800000,4198137.0
Ace Ventura: Pet Detective,tt0109040,1994,3.0,FAIL,1994FAIL,men,0.6720919999999999,12000000,72217396.0
Beverly Hills Cop III,tt0109254,1994,3.0,FAIL,1994FAIL,nowomen,0.2994833333333333,50000000,42586861.0
Clerks.,tt0109445,1994,3.0,FAIL,1994FAIL,notalk,0.8705639999999999,27000,3073428.0
Crooklyn,tt0109504,1994,3.0,PASS,1994PASS,ok,0.709264,14000000,13024170.0
Dumb &amp; Dumber,tt0109686,1994,3.0,FAIL,1994FAIL,men,0.8114319999999999,16000000,127175374.0
Ed Wood,tt0109707,1994,3.0,PASS,1994PASS,ok,0.8606360000000001,18000000,5828466.0
Forrest Gump,tt0109830,1994,3.0,FAIL,1994FAIL,notalk,0.845792,55000000,329694499.0
Legends of the Fall,tt0110322,1994,3.0,PASS,1994PASS,ok,0.8208680000000003,30000000,66502573.0
Little Women,tt0110367,1994,3.0,PASS,1994PASS,ok,0.925156,15000000,50003303.0
Naked Gun 33 1/3: The Final Insult,tt0110622,1994,3.0,FAIL,1994FAIL,men,0.5936440000000001,30000000,51041856.0
Police Academy: Mission to Moscow,tt0110857,1994,3.0,FAIL,1994FAIL,notalk,0.218964,10000000,126247.0
Priest,tt0110889,1994,3.0,PASS,1994PASS,ok,0.376632,60000000,29136626.0
Pulp Fiction,tt0110912,1994,3.0,PASS,1994PASS,ok,0.6725399999999999,8000000,107928762.0
Speed,tt0111257,1994,3.0,PASS,1994PASS,ok,0.7835960000000002,30000000,121248145.0
Stargate,tt0111282,1994,3.0,FAIL,1994FAIL,notalk,0.9133399999999999,55000000,71565669.0
Street Fighter,tt0111301,1994,3.0,PASS,1994PASS,ok,-0.05442,35000000,33423000.0
The Client,tt0109446,1994,3.0,PASS,1994PASS,ok,0.498716,45000000,92115211.0
The Hudsucker Proxy,tt0110074,1994,3.0,FAIL,1994FAIL,notalk,0.8187879999999998,40000000,2816518.0
The Lion King,tt0110357,1994,3.0,FAIL,1994FAIL,notalk,0.8779159999999999,79300000,422780140.0
The Mask,tt0110475,1994,3.0,FAIL,1994FAIL,notalk,0.8134600000000001,18000000,119920129.0
The Santa Clause,tt0111070,1994,3.0,FAIL,1994FAIL,notalk,0.691144,22000000,144833357.0
The Shadow,tt0111143,1994,3.0,FAIL,1994FAIL,nowomen,0.6227440000000002,40000000,31835600.0
The Shawshank Redemption,tt0111161,1994,3.0,FAIL,1994FAIL,nowomen,0.8004919999999998,25000000,28241469.0
The Specialist,tt0111255,1994,3.0,FAIL,1994FAIL,notalk,0.02365600000000001,45000000,57362581.0
Timecop,tt0111438,1994,3.0,FAIL,1994FAIL,notalk,0.4435919999999999,28000000,44853581.0
True Lies,tt0111503,1994,3.0,FAIL,1994FAIL,notalk,0.740356,100000000,146282411.0
Cliffhanger,tt0106582,1993,3.0,FAIL,1993FAIL,notalk,0.3332160000000001,65000000,84049211.0
Cool Runnings,tt0106611,1993,3.0,FAIL,1993FAIL,notalk,0.8506880000000001,14000000,68856263.0
Dazed and Confused,tt0106677,1993,3.0,PASS,1993PASS,ok,0.7186520000000001,6900000,7950889.0
Gettysburg,tt0107007,1993,3.0,FAIL,1993FAIL,nowomen,0.22822399999999995,25000000,10731997.0
Groundhog Day,tt0107048,1993,3.0,FAIL,1993FAIL,men,0.7259600000000002,14600000,70906973.0
